Acquisition Time[ms], ACC_X 0, ACC_Y 0, ACC_Z 0, ACC_X 1, ACC_Y 1, ACC_Z 1, 
0.000,-0.921903,0.047365,-0.345958,-0.484390,0.013916,-0.871364,
0.991,-0.921903,0.048097,-0.343028,-0.484390,0.010498,-0.872097,
1.001,-0.921903,0.051027,-0.337168,-0.473159,0.010010,-0.865993,
0.000,-0.921903,0.051027,-0.337168,-0.473159,0.010010,-0.865993,
1.000,-0.921903,0.052736,-0.340342,-0.484390,0.010010,-0.864772,
1.000,-0.921903,0.052492,-0.342051,-0.473403,0.010743,-0.865260,
0.000,-0.921903,0.052492,-0.342051,-0.473403,0.010743,-0.865260,
1.000,-0.921903,0.049074,-0.340586,-0.484390,0.010010,-0.866725,
1.006,-0.921903,0.049074,-0.342051,-0.484390,0.000000,-0.870876,
0.000,-0.911893,0.049074,-0.342051,-0.481216,0.010010,-0.870876,
0.994,-0.921903,0.048341,-0.343272,-0.484390,0.010010,-0.866481,
1.000,-0.921903,0.046632,-0.351329,-0.474868,0.007813,-0.867946,
0.000,-0.921903,0.046632,-0.351329,-0.474868,0.007813,-0.871852,
1.000,-0.921903,0.049074,-0.358165,-0.484390,0.007813,-0.871852,
0.999,-0.921903,0.047853,-0.356944,-0.477553,0.010010,-0.867458,
0.000,-0.921903,-0.014649,-0.356944,-0.474380,0.008301,-0.865260,
1.001,-0.921903,0.043702,-0.353526,-0.484390,0.008301,-0.865260,
1.000,-0.921903,0.044191,-0.352061,-0.475356,0.010254,-0.869411,
0.000,-0.921903,0.044191,-0.352061,-0.474868,0.015381,-0.874782,
1.000,-0.921903,0.047365,-0.359386,-0.484390,0.015381,-0.874782,
0.463,-0.921903,0.047365,-0.368175,-0.484390,0.012940,-0.876980,
1.005,-0.921903,0.047365,-0.368175,-0.475844,0.010254,-0.876247,
0.000,-0.921903,0.041749,-0.369640,-0.484390,0.010254,-0.001221,
1.280,-0.921903,0.037110,-0.373302,-0.474624,0.013184,-0.876491,
1.005,-0.921903,0.037110,-0.373302,-0.473891,0.016602,-0.890652,
0.000,-0.921903,0.037355,-0.373058,-0.473891,0.016602,-0.878444,
1.008,-0.921903,0.038087,-0.365734,-0.484390,-0.014649,-0.879421,
0.000,-0.921903,0.038087,-0.367931,-0.484390,0.016358,-0.880642,
1.570,-0.921903,0.039064,-0.367931,-0.471938,0.016358,-0.880642,
0.000,-0.921903,0.039064,-0.368908,-0.484390,0.017090,-0.879909,
0.885,-0.921903,0.037843,-0.366466,-0.484390,0.015381,-0.877468,
1.061,-0.921903,0.037843,-0.366466,-0.484390,0.015381,-0.877468,
0.000,-0.921903,0.036622,-0.366954,-0.473159,0.013428,-0.876247,
0.953,-0.937528,0.038820,-0.361095,-0.475844,0.012452,-0.880642,
1.013,-0.937528,0.038820,-0.361095,-0.475844,0.012452,-0.880642,
0.773,-0.921903,0.010743,-0.361827,-0.479507,0.010498,-0.883572,
0.051,-0.921903,0.042970,-0.362804,-0.480727,0.011719,-0.877224,
1.004,-0.921903,0.031251,-0.362804,-0.472670,0.011719,-0.877224,
1.014,-0.937528,0.044435,-0.357921,-0.484390,0.013672,-0.875759,
0.000,-0.937528,0.046632,-0.358165,-0.500015,0.012940,-0.879421,
0.986,-0.937528,0.046632,-0.358165,-0.500015,0.012940,-0.879177,
0.000,0.000000,0.048097,-0.357677,-0.484390,0.010010,-0.879177,
1.000,-0.937528,0.049562,-0.359630,-0.478042,0.011475,-0.881130,
1.000,-0.937528,0.049562,-0.359630,-0.484390,0.014405,-0.880886,
1.011,-0.937528,0.049074,-0.360607,-0.484390,0.014405,-0.880886,
0.000,-0.937528,0.049562,-0.357188,-0.481216,0.011719,-0.881374,
0.989,-0.937528,0.049562,-0.357188,-0.480727,0.010010,-0.890652,
1.014,-0.937528,0.052492,-0.356456,-0.480727,0.010010,-0.884060,
0.000,-0.937528,0.052004,-0.356212,-0.480972,0.010743,-0.878200,
0.986,-0.937528,0.052004,-0.356212,-0.478774,0.011231,-0.873806,
0.000,-0.921903,0.046876,-0.360851,-0.480972,0.011231,-0.873806,
1.000,-0.921903,0.047853,-0.366710,-0.478042,0.009766,-0.871852,
1.000,0.000000,0.047853,-0.366710,-0.484390,0.007324,-0.874050,
1.014,-0.937528,0.046632,-0.364269,-0.484390,0.007324,-0.874050,
0.000,-0.921903,0.046144,-0.358898,-0.479263,0.009766,-0.882839,
0.986,-0.921903,0.044923,-0.358653,-0.478530,0.012452,-0.884304,
1.013,-0.921903,0.044923,-0.358653,-0.484390,0.012452,-0.884304,
0.000,-0.937528,0.046388,-0.361339,-0.479507,0.010498,-0.877956,
0.987,-0.921903,0.047365,-0.361583,-0.483169,0.011719,-0.875271,
0.000,-0.921903,0.047365,-0.361583,-0.483169,-0.003906,-0.875271,
0.999,-0.921903,0.045412,-0.365001,-0.481460,0.014649,-0.876980,
1.263,-0.921903,0.031251,-0.363536,-0.473647,-0.005371,-0.877224,
0.050,-0.921903,0.041993,-0.363536,-0.477309,0.010254,-0.877224,
1.003,-0.921903,0.039064,-0.359386,-0.484390,0.009766,-0.878200,
1.014,-0.921903,0.039064,-0.357433,-0.476577,0.016602,-0.880153,
0.000,0.000000,0.039064,-0.357433,-0.476577,0.016602,-0.880153,
0.987,-0.921903,0.042482,-0.000488,-0.468825,0.016114,-0.880153,
1.010,-0.921903,0.041505,-0.361583,0.009522,0.012452,-0.883572,
0.000,-0.921903,0.041505,-0.361583,-0.474868,0.012452,-0.882107,
0.990,-0.937528,0.039552,-0.354747,-0.484390,0.012452,-0.882107,
0.000,-0.937528,0.039552,-0.359630,-0.478774,0.013184,-0.890652,
1.000,-0.937528,0.039552,-0.359630,-0.479507,0.012696,-0.879665,
0.999,-0.921903,0.008301,-0.359630,-0.479507,0.012696,-0.879665,
1.011,-0.921903,0.043214,-0.355724,-0.479018,0.012696,-0.877224,
0.000,-0.921903,0.043214,-0.355724,-0.484390,0.011963,-0.874050,
0.990,-0.921903,0.045656,-0.357188,-0.478774,0.011963,-0.874050,
0.000,-0.921903,0.047365,-0.358653,-0.477798,0.012940,-0.874538,
1.000,-0.921903,0.047365,-0.358653,-0.475600,0.015870,-0.876247,
1.000,-0.921903,0.048585,-0.364025,-0.484390,0.015870,-0.876247,
1.000,-0.921903,0.046144,-0.015137,-0.477798,0.015625,-0.876247,
0.000,-0.921903,0.046144,-0.356456,0.005371,0.011475,-0.873073,
0.999,-0.921903,0.044435,-0.012696,-0.479018,0.011475,-0.873073,
1.012,-0.921903,0.046144,-0.360118,-0.474624,0.009766,-0.873317,
0.000,-0.921903,0.046876,-0.369640,-0.475600,0.012696,-0.871852,
1.006,-0.921903,0.046876,-0.363780,-0.475600,0.012696,-0.871852,
0.996,-0.921903,0.013428,-0.358898,-0.484390,0.013184,-0.866970,
0.000,-0.921903,0.044435,-0.352306,-0.476089,0.011963,-0.866481,
1.285,-0.921903,0.044435,-0.352306,-0.476089,0.011963,-0.866481,
0.000,-0.921903,0.043458,-0.355479,-0.477065,0.012207,-0.871364,
1.004,-0.921903,0.031251,-0.358409,-0.477798,0.013428,-0.872341,
1.011,-0.921903,0.040284,-0.358409,-0.484390,0.013428,-0.872341,
0.000,0.000000,0.040284,-0.358409,-0.476089,0.012940,-0.873806,
0.989,-0.921903,0.042726,-0.358898,-0.484390,0.009278,-0.873073,
1.007,-0.921903,0.042726,-0.358898,-0.484390,0.009278,-0.873073,
0.000,-0.921903,0.041261,-0.359142,-0.484390,0.009522,-0.871120,
0.994,-0.921903,0.042726,-0.357677,-0.484390,0.010254,-0.873562,
0.999,-0.921903,0.042726,-0.357677,-0.484390,0.010254,-0.873562,
0.000,-0.921903,0.043702,-0.354503,-0.475600,0.010743,-0.869899,
1.000,-0.921903,0.040284,-0.352550,-0.477798,0.013916,-0.869899,
1.016,-0.921903,0.040284,-0.352550,-0.473891,0.013916,-0.876491,
0.000,-0.921903,0.031251,-0.356700,-0.473891,0.013916,-0.876491,
0.985,-0.921903,0.045900,-0.357433,-0.476333,0.011231,-0.879909,
1.009,-0.921903,0.045900,-0.357433,-0.484390,0.005860,-0.879665,
0.000,-0.921903,0.042238,-0.353282,-0.484390,0.005860,-0.879665,
0.993,-0.919705,0.041749,-0.356456,-0.477309,0.005127,-0.876735,
1.014,-0.921903,0.041749,-0.356456,-0.484390,0.010987,-0.000244,
0.000,-0.906338,0.044435,-0.359386,0.000000,0.010987,-0.875271,
0.983,-0.921903,0.045656,-0.357188,-0.484390,0.012940,-0.872829,
1.012,-0.921903,0.045656,-0.360118,-0.479751,0.012207,-0.876003,
0.000,-0.921903,0.044435,-0.360118,-0.479751,0.012207,-0.890652,
0.989,-0.921903,0.044191,-0.361339,-0.480483,0.009766,-0.877224,
1.009,-0.937528,0.043214,-0.360851,-0.484390,0.012696,-0.875271,
0.000,-0.937528,0.043214,-0.360851,-0.479018,0.012696,-0.875271,
0.991,-0.937528,0.041993,-0.362071,-0.479995,0.016358,-0.877956,
0.999,-0.937528,0.043947,-0.362316,-0.479507,0.011231,-0.879421,
0.638,0.000000,0.043947,-0.362316,-0.484390,0.000000,-0.879421,
0.000,-0.926297,0.043214,-0.358409,-0.484390,0.011963,-0.878689,
1.004,-0.937528,0.042482,-0.358165,0.002686,0.014161,-0.876980,
0.999,-0.937528,0.042482,-0.358165,-0.481704,0.014161,-0.876980,
0.000,-0.937528,0.044435,-0.362804,-0.479263,0.011719,-0.882351,
1.001,-0.921903,0.044923,-0.359386,-0.478286,0.012940,-0.889431,
1.012,-0.921903,0.044923,-0.359386,-0.478286,0.012940,-0.889431,
0.000,-0.937528,0.044679,-0.356700,-0.479018,-0.000488,-0.889187,
0.989,-0.937528,0.041749,-0.362560,-0.484390,0.013184,-0.885036,
1.011,-0.937528,0.041749,-0.362560,-0.479995,0.013184,-0.885036,
0.000,-0.937528,0.043947,-0.365978,-0.484390,0.011231,-0.880642,
0.988,-0.937528,0.045656,-0.366222,-0.484390,0.000000,-0.882107,
1.000,-0.927030,0.045656,-0.366222,-0.484390,0.009278,-0.886501,
0.000,-0.937528,0.040773,-0.364025,-0.481216,0.009278,-0.886501,
1.000,-0.937528,0.039308,-0.360607,-0.478286,0.008545,-0.887966,
0.999,-0.937528,0.039308,-0.360607,-0.484390,0.008545,-0.887478,
0.000,-0.937528,0.040529,-0.357677,-0.478042,0.008545,-0.890652,
1.018,-0.937528,0.042726,-0.357433,-0.484390,0.010010,-0.884792,
0.983,-0.937528,-0.004151,-0.373058,-0.481216,0.011475,-0.881863,
0.000,-0.937528,0.043458,-0.360118,-0.481216,0.011475,-0.881863,
1.000,-0.937528,0.031251,-0.362804,-0.475844,0.008545,-0.878444,
1.013,-0.937528,0.040773,-0.358898,-0.477553,0.008057,-0.882595,
0.000,-0.937528,0.040773,-0.358898,-0.477553,0.008057,-0.882595,
0.987,-0.937528,0.043214,-0.356456,-0.484390,0.013916,-0.885525,
1.012,-0.921903,0.042726,-0.360118,-0.479018,0.010987,-0.880153,
0.000,-0.921903,0.042726,-0.360118,-0.479018,0.010987,-0.880153,
0.989,-0.921903,0.043702,-0.359142,-0.480483,0.007569,-0.878689,
1.032,-0.921903,-0.001465,-0.363048,-0.477065,0.010254,-0.878200,
0.000,-0.921903,0.045412,-0.363048,-0.477065,0.010254,-0.878200,
1.005,-0.921903,0.046144,-0.363292,-0.478530,0.009033,-0.878444,
1.005,-0.921903,0.044679,-0.355235,-0.484390,0.009766,-0.877956,
0.000,-0.921903,0.044679,-0.355235,-0.484390,0.000000,-0.877956,
0.994,-0.912137,0.044679,-0.357188,-0.484390,0.012940,-0.879421,
1.007,-0.921903,0.046388,-0.358165,-0.484390,0.000000,-0.876491,
0.000,-0.910916,0.046388,-0.358165,-0.477309,0.010987,-0.876491,
1.136,0.000000,0.047609,-0.354259,-0.484390,0.011475,-0.872341,
0.000,-0.921903,0.047121,-0.013672,-0.479263,0.009033,-0.867458,
0.984,-0.921903,0.047121,-0.357433,-0.484390,0.009033,-0.867458,
1.009,-0.921903,0.046632,-0.357433,-0.478286,0.005860,-0.865505,
0.000,-0.921903,0.046632,-0.357433,-0.484390,0.008789,-0.869899,
0.995,-0.921903,0.046632,-0.357433,-0.475356,0.010498,-0.869167,
1.005,-0.921903,0.046388,-0.360118,-0.475356,0.010498,-0.869167,
0.000,-0.921903,0.051027,-0.357921,-0.484390,0.013672,-0.868923,
0.996,-0.921903,0.051027,-0.357921,-0.484390,0.013672,-0.868923,
0.997,-0.921903,0.049806,-0.357188,-0.484390,0.013672,-0.868923,
0.000,-0.921903,0.046388,-0.355479,-0.474380,0.011231,-0.879421,
0.998,0.000000,0.044435,-0.354015,-0.484390,0.009522,-0.871608,
1.009,-0.921903,0.044435,-0.354015,-0.484390,0.009522,-0.871608,
0.000,-0.919461,0.041261,-0.356944,0.000000,0.008057,-0.871364,
0.995,-0.921903,0.042482,-0.353770,-0.479018,0.008301,-0.013428,
1.006,-0.906338,0.042482,-0.353770,-0.479018,0.008301,-0.872829,
0.000,-0.921903,0.043458,-0.353770,-0.481216,0.011963,-0.873806,
0.995,-0.921903,0.043702,-0.359386,-0.480972,0.012696,-0.873562,
0.995,-0.921903,0.043702,-0.359386,-0.484390,0.012696,-0.873562,
0.000,-0.921903,0.045412,-0.359630,-0.478774,0.010987,-0.874050,
1.565,-0.921903,0.045412,-0.356700,-0.476821,0.000000,-0.875515,
0.630,-0.908231,0.045412,-0.356700,-0.476821,0.013672,-0.875515,
0.000,-0.921903,0.045167,-0.357921,-0.484390,0.014649,-0.877956,
1.010,-0.937528,0.044679,0.011719,-0.468825,0.013184,-0.876735,
1.001,-0.937528,0.044679,-0.363292,-0.484390,0.013184,-0.876735,
0.000,-0.921903,0.045167,-0.360851,-0.480239,0.015381,-0.001709,
0.999,-0.921903,0.046388,-0.361339,-0.479507,0.016114,-0.878933,
1.000,-0.921903,0.046388,-0.361339,-0.484390,0.016114,-0.878933,
0.000,-0.937528,0.045412,-0.364513,-0.484390,0.016114,-0.879665,
1.000,-0.937528,0.044679,-0.359630,-0.475600,0.016846,-0.875026,
1.000,-0.937528,0.044679,-0.359630,-0.475600,0.016846,-0.875026,
0.000,-0.921903,0.046388,-0.359142,-0.475844,0.013184,-0.871120,
1.000,-0.921903,0.047365,-0.360362,-0.476821,0.013672,-0.877224,
0.999,-0.921903,0.047365,-0.360362,-0.484390,0.000000,-0.879421,
0.000,-0.911649,0.044923,-0.358409,-0.474868,0.010254,-0.879421,
1.001,0.000000,0.041017,-0.361095,-0.484390,0.008057,-0.875026,
1.000,-0.921903,0.041017,-0.361095,-0.484390,0.011231,-0.871852,
0.000,-0.921903,0.041017,-0.366222,0.002197,0.011231,-0.871852,
1.000,-0.921903,0.042482,-0.368908,-0.479263,0.011963,-0.873073,
1.006,-0.921903,0.044191,-0.361827,-0.484390,0.010254,-0.873806,
0.000,-0.921903,0.044191,-0.361827,-0.476821,0.010254,-0.875026,
0.995,0.000000,0.031251,-0.354259,-0.478286,0.010010,-0.876980,
1.005,-0.921903,-0.004883,-0.353526,-0.484390,0.012452,-0.877956,
0.000,-0.921903,0.041993,-0.353526,-0.484390,0.012452,-0.877956,
0.994,-0.937528,0.044435,-0.355235,-0.477798,0.011719,-0.876003,
1.006,-0.921903,0.044679,-0.357188,-0.479263,0.010254,-0.879665,
0.335,-0.921903,0.044679,-0.357188,-0.484390,0.010254,-0.879665,
0.750,-0.937528,0.044191,-0.353038,-0.484390,0.008301,-0.876980,
0.000,0.000000,0.044191,-0.354747,-0.484390,0.007324,-0.878200,
1.005,-0.937528,0.044191,-0.354747,-0.484390,0.007324,-0.878200,
1.009,-0.921659,0.046632,-0.358165,-0.484390,0.007813,-0.884060,
1.006,-0.937528,0.046144,-0.357921,-0.484390,0.008545,-0.882595,
0.000,-0.937528,0.046144,-0.357921,-0.476577,0.008545,-0.882595,
0.985,-0.937528,0.041505,-0.362560,-0.479263,0.010010,-0.876980,
0.000,-0.921903,0.040773,-0.361583,-0.482925,0.012696,-0.874294,
0.000,-0.921903,0.040773,-0.361583,-0.484390,0.012696,-0.874294,
0.996,-0.921903,0.045167,-0.359142,-0.484390,0.013672,-0.870388,
1.009,-0.921903,0.046632,-0.356456,-0.484390,0.010254,-0.869899,
0.000,-0.921903,0.046632,-0.356456,-0.484390,0.010254,-0.869899,
0.992,-0.921903,0.044435,-0.355235,-0.477553,0.007813,-0.872585,
1.007,-0.921903,0.044679,0.005371,-0.478530,0.011963,-0.874538,
0.000,-0.921903,0.044679,-0.354015,-0.484390,0.012696,-0.876247,
0.992,-0.921903,0.047365,-0.352794,-0.477553,0.012696,-0.890652,
1.009,-0.921903,0.044435,-0.361339,-0.480239,0.011719,-0.873073,
0.000,-0.921903,0.041749,-0.362804,-0.481216,0.012940,-0.872585,
0.992,-0.921903,0.041749,-0.362804,0.003174,0.012940,-0.872585,
1.011,-0.937528,0.031251,-0.360118,-0.473647,0.014649,-0.874782,
0.000,-0.937528,0.040040,-0.361583,-0.484390,0.014405,-0.880398,
0.989,-0.937528,0.040040,-0.361583,-0.477553,0.014405,-0.880398,
1.007,-0.921903,0.039796,-0.361095,-0.484390,0.014405,-0.884792,
0.000,-0.921903,0.042726,-0.361583,-0.484390,0.012940,-0.882107,
0.993,-0.921903,0.042726,-0.361583,-0.484390,0.012940,-0.882107,
0.000,0.000000,0.044435,-0.362804,-0.484390,0.000000,-0.885525,
1.546,-0.909695,0.041261,-0.364757,-0.484390,0.012940,-0.882351,
0.759,-0.921903,0.041261,-0.364757,-0.474135,0.012940,-0.882351,
0.000,-0.937528,0.039796,-0.361583,-0.484390,0.008789,-0.876980,
1.223,-0.921903,0.037599,-0.362316,-0.473647,0.008545,-0.882107,
0.052,-0.921903,0.037599,-0.362316,-0.484390,0.008545,-0.007080,
1.004,-0.921903,0.039308,-0.365734,-0.476577,0.012207,-0.878444,
1.015,-0.921903,0.041017,-0.361583,-0.478042,0.014405,-0.875026,
0.000,-0.921903,0.041017,-0.361583,-0.478042,0.014405,-0.871852,
0.985,-0.921903,0.010010,-0.356944,-0.478774,0.012452,-0.875515,
1.000,-0.937528,0.047121,-0.356700,-0.480239,0.010498,-0.879909,
0.000,-0.937528,0.046876,-0.356700,-0.484145,0.010498,-0.879909,
1.000,-0.921903,0.044435,-0.361095,-0.484390,0.012452,-0.872097,
1.012,-0.937528,0.036866,-0.359874,-0.484390,0.013428,-0.869655,
0.000,-0.937528,0.036866,-0.359874,-0.477553,0.013428,-0.869655,
0.988,-0.937528,0.037843,-0.360607,0.000000,0.012940,-0.873806,
1.007,-0.937528,0.037843,-0.360607,-0.472915,0.011719,-0.002197,
0.000,-0.937528,0.037843,-0.360607,-0.484390,0.011719,-0.883572,
0.993,-0.921903,0.045167,-0.365245,-0.475356,0.010254,-0.883572,
1.022,-0.921903,0.041749,-0.364269,-0.476821,0.010010,-0.881130,
0.000,-0.921903,0.042726,-0.359142,-0.473403,0.012452,-0.876735,
0.979,-0.921903,0.042726,-0.359142,-0.484390,0.012452,-0.876735,
1.009,-0.921903,0.044923,-0.365734,-0.484390,0.000000,-0.877224,
0.000,-0.908719,0.045167,-0.365734,-0.477798,0.009522,-0.873806,
0.990,-0.921903,0.045167,-0.365734,-0.484390,0.009522,-0.873806,
1.013,-0.921903,0.044923,-0.361583,-0.484390,0.010010,-0.869167,
0.000,-0.918973,0.042238,-0.364757,-0.472182,0.009522,-0.867702,
0.987,-0.921903,0.042238,-0.364757,-0.484390,0.009522,-0.867702,
1.000,-0.921903,0.039308,-0.362316,-0.472182,0.008545,-0.871608,
0.000,-0.921903,0.040284,-0.359386,-0.475600,0.009278,-0.875026,
1.295,-0.921903,0.040284,-0.359386,-0.484390,0.009278,-0.875026,
0.319,-0.921903,0.031251,-0.358165,-0.475844,0.007813,-0.876247,
1.064,-0.921903,0.043947,-0.358165,-0.474868,0.008545,-0.879421,
0.000,0.000000,0.043947,-0.358165,-0.484390,0.008545,-0.879421,
0.978,-0.921903,0.043458,-0.356456,-0.484390,0.010987,-0.873806,
1.185,-0.921903,0.041749,-0.354015,0.000000,0.015137,-0.871852,
0.000,-0.921903,0.041749,-0.354015,-0.484390,0.015137,-0.871852,
0.863,-0.921903,0.039308,-0.353038,-0.476577,0.012452,-0.875271,
0.968,-0.921903,0.040284,-0.356456,-0.474624,0.012452,-0.875026,
0.000,-0.921903,0.040284,-0.356456,-0.474624,0.012452,-0.874782,
0.988,-0.921903,0.043458,-0.362316,-0.476089,0.017579,-0.873806,
1.007,-0.921903,0.044191,-0.359630,-0.477553,0.014161,-0.873317,
0.000,-0.921903,0.044191,-0.359630,-0.484390,0.014161,-0.888943,
0.993,-0.921903,0.040773,-0.358898,-0.478530,0.013184,-0.875515,
1.009,-0.921903,0.040773,-0.358898,-0.479018,0.015137,-0.873073,
0.991,-0.916287,0.038087,-0.359630,-0.471450,0.021241,-0.874294,
1.009,-0.916287,0.038087,-0.375011,-0.471450,0.021241,-0.874294,
1.015,-0.921903,0.041993,-0.365734,-0.473159,0.017823,-0.870876,
0.000,-0.921903,0.041993,-0.365734,-0.473159,0.017823,-0.870876,
0.985,-0.921903,0.043214,-0.361827,-0.476821,0.014161,-0.868923,
0.000,-0.921903,0.044435,-0.363292,-0.481704,0.010743,-0.876003,
0.991,-0.921903,0.044435,-0.363292,-0.484390,0.010743,-0.876003,
1.009,-0.921903,0.043458,-0.366222,-0.484390,0.000000,-0.877956,
0.000,-0.912137,0.043458,-0.366222,-0.484390,0.010743,-0.874050,
0.999,0.000000,0.036866,-0.361827,-0.484390,0.012940,-0.874050,
1.035,-0.921903,0.036866,-0.002441,-0.484390,0.012940,-0.874050,
1.013,-0.921903,0.036866,-0.361583,-0.478530,0.013916,-0.879177,
0.477,-0.937528,0.038820,-0.367931,-0.476333,0.012452,-0.885525,
0.000,-0.937528,0.038820,-0.367931,-0.476333,0.012452,-0.885525,
0.849,-0.937528,0.038087,-0.371837,-0.477798,0.012207,-0.885036,
1.005,-0.937528,0.040040,-0.370128,-0.478774,0.011719,-0.882107,
0.000,-0.937528,0.040040,-0.370128,-0.484390,0.011719,-0.882107,
0.999,-0.921903,0.044679,-0.369396,-0.484390,0.012940,-0.882107,
1.001,-0.937528,0.043214,-0.362071,-0.484390,0.011963,-0.885281,
0.000,-0.937528,0.043214,-0.362071,-0.478042,0.011963,-0.885281,
0.999,-0.937528,0.039064,-0.358653,-0.484390,0.011231,-0.887966,
0.999,-0.921903,0.040773,-0.004639,-0.476089,0.015625,-0.883083,
1.001,-0.921903,0.040773,-0.364025,-0.484390,0.015625,-0.883083,
0.000,-0.937528,0.043458,-0.364269,-0.478774,0.015625,-0.878444,
0.999,-0.937528,0.043214,-0.364269,-0.477798,0.014161,-0.881863,
1.000,-0.937528,0.043214,-0.364269,-0.477798,0.014161,-0.881863,
0.000,-0.937528,0.043214,-0.364269,-0.475844,0.012207,-0.884060,
1.001,-0.921903,0.042482,-0.365001,-0.476333,0.011963,-0.882595,
0.000,-0.921903,0.042482,-0.365001,-0.476333,0.011963,-0.882595,
1.001,-0.921903,0.045167,-0.366710,-0.476333,0.012452,-0.884304,
1.009,-0.921903,0.041017,-0.362560,-0.484390,0.014161,-0.888455,
0.000,-0.921903,0.041017,-0.362560,-0.484390,0.014161,-0.888455,
0.989,-0.921903,0.037599,-0.359874,-0.484390,0.014161,-0.885281,
1.007,-0.921903,0.038820,-0.368419,-0.479751,0.010254,-0.877224,
0.000,-0.921903,0.040284,-0.370373,-0.479751,0.010254,-0.877224,
0.994,-0.937528,0.040284,-0.370373,-0.484390,0.012207,-0.877956,
0.999,-0.937528,0.042970,-0.363292,-0.482436,0.014161,-0.878933,
0.000,-0.937528,0.044679,-0.358653,-0.482436,0.012940,-0.878444,
1.491,-0.937528,0.044679,-0.358653,-0.484390,-0.002686,-0.878444,
0.666,-0.937528,0.044923,-0.362316,-0.484390,0.012207,-0.879421,
0.220,-0.937528,0.031251,-0.364513,-0.474868,-0.001221,-0.874294,
1.004,-0.937528,0.040773,-0.364513,-0.476821,0.014405,-0.874294,
0.000,-0.921903,0.040040,-0.363292,-0.479507,0.015625,-0.872341,
1.000,-0.920682,0.042482,-0.365978,-0.478530,0.014161,-0.871364,
1.009,-0.917020,0.042482,-0.365978,-0.478530,0.014161,-0.871364,
0.000,-0.921903,0.040284,-0.366710,-0.484390,0.013428,-0.012696,
0.990,-0.921903,0.042238,-0.359874,-0.471206,0.014649,-0.872097,
1.009,-0.921903,0.042238,-0.359874,-0.484390,0.014649,-0.872097,
0.000,-0.921903,0.044923,-0.356456,-0.472182,0.011475,-0.871852,
0.992,-0.921903,0.044191,-0.361095,-0.484390,0.010254,-0.875515,
1.011,-0.921903,0.044191,-0.361095,-0.484390,0.010254,-0.875515,
0.000,-0.921903,0.044923,-0.357188,-0.484390,0.014405,-0.873806,
0.988,-0.921903,0.043702,-0.354747,-0.484390,0.015381,-0.872341,
1.001,-0.921903,0.043702,-0.354747,-0.484390,0.015381,-0.872341,
0.000,-0.921903,0.041017,-0.360118,-0.484390,0.015625,-0.877468,
0.999,-0.921903,0.040773,-0.359630,-0.484390,0.014649,-0.873562,
1.002,-0.921903,0.031251,-0.358409,-0.477309,0.013184,-0.868679,
0.998,-0.918973,0.037843,-0.359386,-0.484390,0.012452,-0.871120,
0.000,-0.921903,0.037843,-0.359386,-0.473647,0.012452,-0.871120,
1.011,-0.921903,0.038087,-0.360607,-0.475600,0.013672,-0.873806,
0.990,-0.921903,0.037599,-0.365490,-0.476333,0.014405,-0.876735,
0.000,-0.921903,0.037599,-0.365490,-0.484390,0.014405,-0.876735,
1.008,-0.921903,0.040284,-0.361583,-0.484390,0.011475,-0.872585,
1.196,-0.921903,0.041993,-0.361339,-0.479018,0.012940,-0.869411,
0.680,-0.921903,0.041993,-0.361339,-0.484390,0.012940,-0.869411,
0.000,-0.921903,0.012940,-0.361339,-0.484390,0.015381,-0.868923,
1.008,-0.921903,0.042726,-0.353770,-0.479995,0.012696,-0.871608,
1.007,-0.921903,0.042726,-0.353770,-0.484390,0.012696,-0.871608,
0.000,-0.921903,0.040284,-0.354747,-0.476821,0.014161,-0.871608,
